TraesCS1A02G009300.1	4926
TraesCS1A02G009320.1	5397
TraesCS1A02G009400.1	4839
TraesCS1A02G009500.1	3129
TraesCS1A02G009600.1	4519
TraesCS1A02G009700.1	696
TraesCS1A02G009900.1	3726
TraesCS1A02G010000.1	258
TraesCS1A02G010100.1	724
TraesCS1A02G010200.1	3228
TraesCS1A02G010300.1	1368
TraesCS1A02G010400.1	5387
TraesCS1A02G010500.1	1421
TraesCS1A02G010600.1	453
TraesCS1A02G010700.1	570
TraesCS1A02G010800.1	942
TraesCS1A02G010900.1	918
TraesCS1A02G010905.1	892
TraesCS1A02G011100.1	847
TraesCS1A02G011200.1	1330
TraesCS1A02G011200.2	1475
TraesCS1A02G011300.1	726
TraesCS1A02G011400.1	1194
TraesCS1A02G011500.1	213
TraesCS1A02G011600.1	216
TraesCS1A02G011700.1	510
TraesCS1A02G011800.1	1824
TraesCS1A02G011900.1	2241
TraesCS1A02G012000.1	2232
TraesCS1A02G012100.1	888
TraesCS1A02G012200.1	507
TraesCS1A02G012300.1	426
TraesCS1A02G012400.1	2052
TraesCS1A02G012500.3	2742
TraesCS1A02G012500.1	3407
TraesCS1A02G012500.2	3416
TraesCS1A02G012500.4	3420
TraesCS1A02G012600.1	1011
TraesCS1A02G012700.1	1225
TraesCS1A02G012800.1	1003
TraesCS1A02G012900.1	1645
TraesCS1A02G013000.1	3488
TraesCS1A02G013100.1	570
TraesCS1A02G013200.1	2499
TraesCS1A02G013300.1	195
TraesCS1A02G013400.1	255
TraesCS1A02G013500.1	291
TraesCS1A02G013600.1	775
TraesCS1A02G013700.1	1241
TraesCS1A02G013800.1	3715
TraesCS1A02G013800.2	3381
TraesCS1A02G013800.4	3681
TraesCS1A02G013800.3	3666
TraesCS1A02G013900.1	874
TraesCS1A02G014000.1	490
TraesCS1A02G014100.1	225
TraesCS1A02G014200.1	999
TraesCS1A02G014300.1	2376
TraesCS1A02G014400.1	669
TraesCS1A02G014500.1	2532
TraesCS1A02G014700.1	324
TraesCS1A02G014800.1	677
TraesCS1A02G014900.1	2541
TraesCS1A02G015000.1	2511
TraesCS1A02G015100.1	746
TraesCS1A02G015200.1	2026
TraesCS1A02G015200.2	1944
TraesCS1A02G015300.1	1122
TraesCS1A02G015378.1	1941
TraesCS1A02G015400.1	1025
TraesCS1A02G015500.1	1372
TraesCS1A02G015600.1	1349
TraesCS1A02G015700.1	1280
TraesCS1A02G015800.1	1350
TraesCS1A02G015900.1	3384
TraesCS1A02G016000.1	2781
TraesCS1A02G016100.1	2824
TraesCS1A02G016203.1	4026
TraesCS1A02G016200.1	4325
TraesCS1A02G016300.1	2052
TraesCS1A02G016400.1	3769
TraesCS1A02G016500.1	225
TraesCS1A02G016600.1	2028
TraesCS1A02G016800.1	991
TraesCS1A02G016900.1	1902
TraesCS1A02G016900.2	1744
TraesCS1A02G016900.3	1023
TraesCS1A02G017000.1	1506
TraesCS1A02G017100.1	168
TraesCS1A02G017200.1	2496
TraesCS1A02G017300.1	932
TraesCS1A02G017400.1	862
TraesCS1A02G017500.1	1781
TraesCS1A02G017600.1	1804
TraesCS1A02G017700.1	2046
TraesCS1A02G017800.1	3423
TraesCS1A02G017900.1	2082
TraesCS1A02G018000.1	1905
TraesCS1A02G018100.1	2671
TraesCS1A02G018200.1	930
TraesCS1A02G018300.1	1225
TraesCS1A02G018400.1	3613
TraesCS1A02G018500.1	2608
TraesCS1A02G018600.1	1938
TraesCS1A02G018600.2	1863
TraesCS1A02G018700.1	1463
TraesCS1A02G018800.1	2393
TraesCS1A02G018800.2	2477
TraesCS1A02G018900.1	1593
TraesCS1A02G019000.1	1218
TraesCS1A02G019100.1	1251
TraesCS1A02G019200.1	1746
TraesCS1A02G019300.1	789
TraesCS1A02G019400.1	1275
TraesCS1A02G019500.1	1401
TraesCS1A02G019600.1	1509
TraesCS1A02G019700.1	1107
TraesCS1A02G019800.1	1107
TraesCS1A02G019900.1	1428
TraesCS1A02G020000.1	417
TraesCS1A02G020100.2	656
TraesCS1A02G020100.1	713
TraesCS1A02G020153.1	526
TraesCS1A02G020200.1	1298
TraesCS1A02G020300.1	1035
TraesCS1A02G020400.1	3900
TraesCS1A02G020500.1	1937
TraesCS1A02G020500.2	2027
TraesCS1A02G020600.1	1390
TraesCS1A02G020700.1	2218
TraesCS1A02G020800.1	1707
TraesCS1A02G020900.1	324
TraesCS1A02G021000.1	270
TraesCS1A02G021100.1	1659
TraesCS1A02G021200.1	2582
TraesCS1A02G021300.1	518
TraesCS1A02G021400.1	270
TraesCS1A02G021500.1	1014
TraesCS1A02G021600.1	1539
TraesCS1A02G021700.1	4576
TraesCS1A02G021800.1	4508
TraesCS1A02G021900.1	471
TraesCS1A02G022000.1	279
TraesCS1A02G022100.1	216
TraesCS1A02G022200.1	243
TraesCS1A02G022300.1	216
TraesCS1A02G022400.1	1085
TraesCS1A02G022500.1	1821
TraesCS1A02G022600.1	234
TraesCS1A02G022700.1	1808
TraesCS1A02G022800.1	1479
TraesCS1A02G022900.1	486
TraesCS1A02G023000.1	2420
TraesCS1A02G023100.1	1470
TraesCS1A02G023205.1	1647
TraesCS1A02G023200.1	1317
TraesCS1A02G023300.1	1384
TraesCS1A02G023400.1	4118
TraesCS1A02G023400.2	4136
TraesCS1A02G023500.1	4396
TraesCS1A02G023600.1	3900
TraesCS1A02G023700.1	850
TraesCS1A02G023800.1	2438
TraesCS1A02G023800.2	2396
TraesCS1A02G023900.1	1568
TraesCS1A02G024000.1	1452
TraesCS1A02G024100.1	2779
TraesCS1A02G024200.1	1865
TraesCS1A02G024200.2	1898
TraesCS1A02G024300.1	1195
TraesCS1A02G024400.2	3123
TraesCS1A02G024400.1	3786
TraesCS1A02G024500.1	438
TraesCS1A02G024600.1	1016
TraesCS1A02G024700.1	1917
TraesCS1A02G024800.1	198
TraesCS1A02G024900.1	198
TraesCS1A02G025000.1	198
TraesCS1A02G025100.1	1466
TraesCS1A02G025100.2	1432
TraesCS1A02G025200.1	2080
TraesCS1A02G025300.1	198
TraesCS1A02G025400.1	1065
TraesCS1A02G025500.1	3204
TraesCS1A02G025600.1	3478
TraesCS1A02G025700.1	2520
TraesCS1A02G025800.1	1416
TraesCS1A02G025900.1	2613
TraesCS1A02G025900.2	2625
TraesCS1A02G026000.1	1450
TraesCS1A02G026100.1	844
TraesCS1A02G026200.1	3682
TraesCS1A02G026300.1	3524
TraesCS1A02G026400.1	4432
TraesCS1A02G026500.1	1038
TraesCS1A02G026600.1	267
TraesCS1A02G026700.1	216
TraesCS1A02G026800.1	225
TraesCS1A02G026900.1	884
TraesCS1A02G027000.1	2971
TraesCS1A02G027100.1	1461
TraesCS1A02G027200.1	873
TraesCS1A02G027300.1	1369
TraesCS1A02G027400.1	1110
TraesCS1A02G027500.1	1287
TraesCS1A02G027600.1	3390
TraesCS1A02G027700.1	1098
TraesCS1A02G027800.1	1263
TraesCS1A02G027900.1	600
TraesCS1A02G028000.1	941
TraesCS1A02G028100.1	216
TraesCS1A02G028200.1	219
TraesCS1A02G028300.1	333
TraesCS1A02G028400.1	3856
TraesCS1A02G028500.1	3762
TraesCS1A02G028600.1	4155
TraesCS1A02G028700.1	3914
TraesCS1A02G028900.1	3355
TraesCS1A02G029000.1	405
TraesCS1A02G029100.1	2859
TraesCS1A02G029100.2	2085
TraesCS1A02G029200.1	3194
TraesCS1A02G029300.1	2836
TraesCS1A02G029400.1	2191
TraesCS1A02G029500.1	1806
TraesCS1A02G029600.1	699
TraesCS1A02G029700.1	1885
TraesCS1A02G029800.1	1772
TraesCS1A02G029900.1	1963
TraesCS1A02G030000.1	994
TraesCS1A02G030100.1	2201
TraesCS1A02G030200.1	2445
TraesCS1A02G030300.1	2121
TraesCS1A02G030400.1	1222
TraesCS1A02G030500.1	2176
TraesCS1A02G030600.1	737
TraesCS1A02G030700.1	1441
TraesCS1A02G030900.2	2184
TraesCS1A02G030900.3	2340
TraesCS1A02G030900.1	2895
TraesCS1A02G031000.1	1405
TraesCS1A02G031100.1	1358
TraesCS1A02G031200.1	2140
TraesCS1A02G031300.1	5672
TraesCS1A02G031400.1	306
TraesCS1A02G031500.1	705
TraesCS1A02G031600.1	2352
TraesCS1A02G031700.1	2253
TraesCS1A02G031800.1	2670
TraesCS1A02G031900.1	2811
TraesCS1A02G032000.1	1289
TraesCS1A02G032100.1	1188
TraesCS1A02G032200.1	1280
TraesCS1A02G032300.1	1197
TraesCS1A02G032400.1	1116
TraesCS1A02G032500.1	327
TraesCS1A02G032600.1	1679
TraesCS1A02G032600.2	1341
TraesCS1A02G032700.2	3152
TraesCS1A02G032700.1	3711
TraesCS1A02G032800.1	1593
TraesCS1A02G032900.1	1953
TraesCS1A02G033000.1	1359
TraesCS1A02G033100.1	1588
TraesCS1A02G033200.1	1933
TraesCS1A02G033288.1	1282
TraesCS1A02G033300.1	510
TraesCS1A02G033400.1	234
TraesCS1A02G033501.1	1206
TraesCS1A02G033500.1	824
TraesCS1A02G033600.1	1134
TraesCS1A02G033700.1	2189
TraesCS1A02G033800.1	1299
TraesCS1A02G033900.1	561
TraesCS1A02G034000.1	900
TraesCS1A02G034100.1	2781
TraesCS1A02G034200.1	288
TraesCS1A02G034300.1	2235
TraesCS1A02G034300.2	2227
TraesCS1A02G034400.1	753
TraesCS1A02G034500.1	1524
TraesCS1A02G034600.1	1488
TraesCS1A02G034700.1	582
TraesCS1A02G034800.1	486
TraesCS1A02G034900.1	1778
TraesCS1A02G035000.1	1493
TraesCS1A02G035100.1	1851
TraesCS1A02G035200.1	1694
TraesCS1A02G035300.1	888
TraesCS1A02G035400.1	843
TraesCS1A02G035500.1	661
TraesCS1A02G035500.2	766
TraesCS1A02G035500.4	3381
TraesCS1A02G035500.3	2970
TraesCS1A02G035600.1	1267
TraesCS1A02G035700.1	2238
TraesCS1A02G035800.1	681
TraesCS1A02G035900.1	3272
TraesCS1A02G036000.1	2431
TraesCS1A02G036100.1	2261
TraesCS1A02G036100.2	2258
TraesCS1A02G036200.1	1062
TraesCS1A02G036300.1	2565
TraesCS1A02G036400.1	1392
TraesCS1A02G036500.1	1729
TraesCS1A02G036600.1	120
TraesCS1A02G036700.1	1311
TraesCS1A02G036800.1	1617
TraesCS1A02G036900.1	330
TraesCS1A02G037000.1	1845
TraesCS1A02G037100.1	1083
TraesCS1A02G037200.1	686
TraesCS1A02G037300.1	1281
TraesCS1A02G037400.2	2823
TraesCS1A02G037400.1	2823
TraesCS1A02G037500.1	653
TraesCS1A02G037600.1	1615
TraesCS1A02G037700.1	2480
TraesCS1A02G037800.1	2551
TraesCS1A02G037900.1	1526
TraesCS1A02G038000.1	225
TraesCS1A02G038100.1	766
TraesCS1A02G038200.1	804
TraesCS1A02G038300.1	654
TraesCS1A02G038400.1	3349
TraesCS1A02G038400.2	3346
TraesCS1A02G038500.1	1542
TraesCS1A02G038600.1	5200
TraesCS1A02G038800.1	291
TraesCS1A02G038828.1	3809
TraesCS1A02G039000.1	733
TraesCS1A02G039100.1	2495
TraesCS1A02G039100.2	2384
TraesCS1A02G039100.3	2402
TraesCS1A02G039100.4	2498
TraesCS1A02G039100.5	1634
TraesCS1A02G039200.1	2177
TraesCS1A02G039300.1	2478
TraesCS1A02G039400.1	1484
TraesCS1A02G039400.2	1547
TraesCS1A02G039600.1	270
TraesCS1A02G039700.1	1860
TraesCS1A02G039800.1	1727
TraesCS1A02G039900.1	2685
TraesCS1A02G040000.1	726
TraesCS1A02G040100.1	516
TraesCS1A02G040200.1	603
TraesCS1A02G040300.1	1009
TraesCS1A02G040400.1	2166
TraesCS1A02G040500.1	817
TraesCS1A02G040600.1	2169
TraesCS1A02G040700.1	2664
TraesCS1A02G040800.1	222
TraesCS1A02G040900.1	1825
TraesCS1A02G041000.1	192
TraesCS1A02G041100.1	1854
TraesCS1A02G041200.1	216
TraesCS1A02G041300.1	453
TraesCS1A02G041400.1	483
TraesCS1A02G041500.1	252
TraesCS1A02G041600.1	231
TraesCS1A02G041700.1	1644
TraesCS1A02G041800.1	588
TraesCS1A02G041900.1	1360
TraesCS1A02G042000.1	471
TraesCS1A02G042100.1	1391
TraesCS1A02G042200.1	1883
TraesCS1A02G042300.1	1881
TraesCS1A02G042400.1	621
TraesCS1A02G042500.1	3946
TraesCS1A02G042600.1	1474
TraesCS1A02G042700.1	1098
TraesCS1A02G042800.1	840
TraesCS1A02G042900.1	1941
TraesCS1A02G043000.1	483
TraesCS1A02G043100.1	1463
TraesCS1A02G043200.1	1384
TraesCS1A02G043300.1	959
TraesCS1A02G043400.1	1364
TraesCS1A02G043500.1	1952
TraesCS1A02G043600.1	1164
TraesCS1A02G043700.1	648
TraesCS1A02G043800.1	354
TraesCS1A02G043900.1	1835
TraesCS1A02G044000.1	1401
TraesCS1A02G044100.1	1099
TraesCS1A02G044200.1	1291
TraesCS1A02G044300.1	468
TraesCS1A02G044400.1	2358
TraesCS1A02G044500.1	2954
TraesCS1A02G044500.2	1975
TraesCS1A02G044600.1	655
TraesCS1A02G044700.1	819
TraesCS1A02G044800.1	1904
TraesCS1A02G044900.1	732
TraesCS1A02G045000.1	676
TraesCS1A02G045100.1	1422
TraesCS1A02G045300.1	2885
TraesCS1A02G045300.2	2859
TraesCS1A02G045400.1	2097
TraesCS1A02G045500.1	453
TraesCS1A02G045600.1	620
TraesCS1A02G045700.1	1479
TraesCS1A02G045800.1	1630
TraesCS1A02G045900.1	705
TraesCS1A02G046000.1	1092
TraesCS1A02G046100.1	3289
TraesCS1A02G046100.2	3298
TraesCS1A02G046300.1	1496
TraesCS1A02G046400.1	2078
TraesCS1A02G046500.1	3060
TraesCS1A02G046500.2	3005
TraesCS1A02G046600.1	819
TraesCS1A02G046700.1	1152
TraesCS1A02G046800.1	933
TraesCS1A02G046900.1	1267
TraesCS1A02G047000.1	4424
TraesCS1A02G047100.1	597
TraesCS1A02G047200.1	3169
TraesCS1A02G047200.2	3247
TraesCS1A02G047200.3	3353
TraesCS1A02G047300.1	1758
TraesCS1A02G047400.1	762
TraesCS1A02G047500.1	1847
TraesCS1A02G047700.1	1398
TraesCS1A02G048000.1	2137
TraesCS1A02G048100.1	2269
TraesCS1A02G048200.1	1625
TraesCS1A02G048300.1	3035
TraesCS1A02G048400.1	705
TraesCS1A02G048500.1	746
TraesCS1A02G048600.1	1312
TraesCS1A02G048700.1	970
TraesCS1A02G048800.1	321
TraesCS1A02G048900.1	894
TraesCS1A02G049000.1	855
TraesCS1A02G049100.1	1169
TraesCS1A02G049200.1	594
TraesCS1A02G049300.2	4020
TraesCS1A02G049300.3	3983
TraesCS1A02G049300.1	4013
TraesCS1A02G049400.1	825
TraesCS1A02G049500.1	1247
TraesCS1A02G049600.1	2043
TraesCS1A02G049600.2	2103
TraesCS1A02G049700.2	1391
TraesCS1A02G049700.1	1246
TraesCS1A02G049800.1	2214
TraesCS1A02G049900.1	357
TraesCS1A02G050000.1	513
TraesCS1A02G050100.1	1542
TraesCS1A02G050100.2	1605
TraesCS1A02G050200.1	1920
TraesCS1A02G050300.1	946
TraesCS1A02G050400.1	1373
TraesCS1A02G050500.1	363
TraesCS1A02G050600.1	675
TraesCS1A02G050700.1	708
TraesCS1A02G050800.1	691
TraesCS1A02G050900.1	984
TraesCS1A02G051000.1	1000
TraesCS1A02G051100.1	1834
TraesCS1A02G051200.1	423
TraesCS1A02G051300.1	3401
TraesCS1A02G051300.2	3398
TraesCS1A02G051400.1	4935
TraesCS1A02G051500.1	954
TraesCS1A02G051600.1	2218
TraesCS1A02G051700.1	1160
TraesCS1A02G051800.1	837
TraesCS1A02G051900.1	566
TraesCS1A02G052000.1	1314
TraesCS1A02G052100.1	626
TraesCS1A02G052200.1	2742
TraesCS1A02G052200.2	4109
TraesCS1A02G052200.3	3321
TraesCS1A02G052300.1	1442
TraesCS1A02G052400.1	537
TraesCS1A02G052500.1	555
TraesCS1A02G052600.1	648
TraesCS1A02G052700.1	648
TraesCS1A02G052800.1	639
TraesCS1A02G052800.2	537
TraesCS1A02G052900.1	742
TraesCS1A02G053000.1	747
TraesCS1A02G053100.1	648
TraesCS1A02G053200.1	417
TraesCS1A02G053300.1	1170
TraesCS1A02G053400.1	1251
TraesCS1A02G053500.1	684
TraesCS1A02G053600.1	1320
TraesCS1A02G053700.1	882
TraesCS1A02G053800.1	1159
TraesCS1A02G054000.1	1108
TraesCS1A02G054200.1	1233
TraesCS1A02G054300.1	3747
TraesCS1A02G054400.1	3688
TraesCS1A02G054400.2	3715
TraesCS1A02G054400.3	3634
TraesCS1A02G054500.1	2343
TraesCS1A02G054600.1	195
TraesCS1A02G054700.1	2436
TraesCS1A02G054800.1	1938
TraesCS1A02G054900.1	1254
TraesCS1A02G054900.2	1569
TraesCS1A02G055000.1	1401
TraesCS1A02G055100.1	294
TraesCS1A02G055200.1	1168
TraesCS1A02G055300.1	1194
TraesCS1A02G055400.1	2912
TraesCS1A02G055400.2	2945
TraesCS1A02G055500.1	654
TraesCS1A02G055600.1	978
TraesCS1A02G055700.1	195
TraesCS1A02G055800.1	2316
TraesCS1A02G055900.1	1367
TraesCS1A02G056000.1	2085
TraesCS1A02G056105.1	1503
TraesCS1A02G056100.1	960
TraesCS1A02G056200.1	300
TraesCS1A02G056400.1	566
TraesCS1A02G056500.1	1355
TraesCS1A02G056500.2	1457
TraesCS1A02G056600.1	987
TraesCS1A02G056700.1	627
TraesCS1A02G056800.1	429
TraesCS1A02G056900.1	616
TraesCS1A02G057000.1	1173
TraesCS1A02G057100.1	1753
TraesCS1A02G057200.1	2293
TraesCS1A02G057200.2	1768
TraesCS1A02G057300.1	2157
TraesCS1A02G057400.1	2154
TraesCS1A02G057500.1	195
TraesCS1A02G057600.1	1114
TraesCS1A02G057700.1	382
TraesCS1A02G057800.1	690
TraesCS1A02G057900.1	1329
TraesCS1A02G058000.1	837
TraesCS1A02G058100.1	2202
TraesCS1A02G058200.1	2046
TraesCS1A02G058300.1	761
TraesCS1A02G058400.1	2217
TraesCS1A02G058400.2	2172
TraesCS1A02G058400.3	1567
TraesCS1A02G058500.1	1101
TraesCS1A02G058600.3	3891
TraesCS1A02G058600.1	4053
TraesCS1A02G058600.2	3873
TraesCS1A02G058700.1	2480
TraesCS1A02G058800.1	1431
TraesCS1A02G058900.1	1443
TraesCS1A02G058900.2	1437
TraesCS1A02G059000.1	825
TraesCS1A02G059100.1	1588
TraesCS1A02G059200.1	2044
TraesCS1A02G059300.1	1081
TraesCS1A02G059400.1	438
TraesCS1A02G059500.1	4008
TraesCS1A02G059600.1	2069
TraesCS1A02G059700.1	1489
TraesCS1A02G059800.1	651
TraesCS1A02G059900.1	996
TraesCS1A02G060000.1	246
TraesCS1A02G060100.1	1722
TraesCS1A02G060200.1	1604
TraesCS1A02G060300.1	387
TraesCS1A02G060400.1	1499
TraesCS1A02G060500.1	1984
TraesCS1A02G060600.1	2561
TraesCS1A02G060600.2	2573
TraesCS1A02G060700.1	1251
TraesCS1A02G060800.1	924
TraesCS1A02G060900.1	880
TraesCS1A02G061000.1	664
TraesCS1A02G061100.1	351
TraesCS1A02G061200.1	596
TraesCS1A02G061300.1	315
TraesCS1A02G061400.1	630
TraesCS1A02G061500.1	2585
TraesCS1A02G061600.1	1452
TraesCS1A02G061700.1	1837
TraesCS1A02G061700.2	1678
TraesCS1A02G061800.1	516
TraesCS1A02G061900.1	525
TraesCS1A02G062000.1	165
TraesCS1A02G062100.1	1490
TraesCS1A02G062200.1	621
TraesCS1A02G062400.1	1550
TraesCS1A02G062500.1	1009
TraesCS1A02G062600.1	486
TraesCS1A02G062700.1	555
TraesCS1A02G062800.1	396
TraesCS1A02G062900.1	410
TraesCS1A02G063000.1	300
TraesCS1A02G063100.1	604
TraesCS1A02G063200.1	273
TraesCS1A02G063300.1	2133
TraesCS1A02G063400.1	1032
TraesCS1A02G063500.1	627
TraesCS1A02G063600.1	2158
TraesCS1A02G063600.2	2384
TraesCS1A02G063600.3	2354
TraesCS1A02G063800.1	270
TraesCS1A02G064000.1	1618
TraesCS1A02G064100.1	2440
TraesCS1A02G064200.1	162
TraesCS1A02G064200.2	1406
TraesCS1A02G064200.3	1469
TraesCS1A02G064300.1	1057
TraesCS1A02G064400.1	1412
TraesCS1A02G064500.1	1518
TraesCS1A02G064500.2	1455
TraesCS1A02G064600.1	903
TraesCS1A02G064700.1	1212
TraesCS1A02G064800.1	3262
TraesCS1A02G064800.2	3196
TraesCS1A02G064800.3	3205
TraesCS1A02G064900.1	1995
TraesCS1A02G064900.2	1771
TraesCS1A02G065000.1	1020
TraesCS1A02G065200.1	306
TraesCS1A02G065300.1	1382
TraesCS1A02G065300.2	1947
TraesCS1A02G065400.1	2785
TraesCS1A02G065500.1	237
TraesCS1A02G065600.1	3160
TraesCS1A02G065700.1	2842
TraesCS1A02G065700.2	3432
TraesCS1A02G065700.3	3426
TraesCS1A02G065700.4	3330
TraesCS1A02G065700.5	3429
TraesCS1A02G065700.6	3330
TraesCS1A02G065700.7	2273
TraesCS1A02G065800.1	1149
TraesCS1A02G065900.1	556
TraesCS1A02G066000.1	3252
TraesCS1A02G066000.2	3736
TraesCS1A02G066100.1	2048
TraesCS1A02G066200.1	2805
TraesCS1A02G066300.1	2177
TraesCS1A02G066400.1	1728
TraesCS1A02G066500.1	573
TraesCS1A02G066521.1	453
TraesCS1A02G066600.1	792
TraesCS1A02G066700.1	3307
TraesCS1A02G066800.1	837
TraesCS1A02G066800.2	1227
TraesCS1A02G066900.1	2613
TraesCS1A02G067000.1	3715
TraesCS1A02G067100.1	195
TraesCS1A02G067200.1	2408
TraesCS1A02G067300.2	4416
TraesCS1A02G067300.1	6344
TraesCS1A02G067300.3	6341
TraesCS1A02G067400.1	3099
TraesCS1A02G067462.1	678
TraesCS1A02G067472.1	1296
TraesCS1A02G067500.1	567
TraesCS1A02G067600.1	2814
TraesCS1A02G067700.1	1014
TraesCS1A02G067800.1	1125
TraesCS1A02G067900.1	1517
TraesCS1A02G067900.2	1561
TraesCS1A02G068000.1	1026
TraesCS1A02G068100.1	2116
TraesCS1A02G068200.1	1070
TraesCS1A02G068300.1	2466
TraesCS1A02G068300.2	3933
TraesCS1A02G068300.3	3069
TraesCS1A02G068400.1	1108
TraesCS1A02G068500.1	739
TraesCS1A02G068600.1	1380
TraesCS1A02G068700.1	636
TraesCS1A02G068800.1	471
TraesCS1A02G068900.1	591
TraesCS1A02G069000.1	375
TraesCS1A02G069100.1	1183
TraesCS1A02G069200.1	1256
TraesCS1A02G069300.1	2165
TraesCS1A02G069300.2	2147
TraesCS1A02G069400.1	1109
TraesCS1A02G069500.1	1668
TraesCS1A02G069600.1	2336
TraesCS1A02G069700.1	1576
TraesCS1A02G069800.1	1359
TraesCS1A02G069900.1	1054
TraesCS1A02G070000.1	1460
TraesCS1A02G070100.1	3288
TraesCS1A02G070200.1	1429
TraesCS1A02G070300.1	1416
TraesCS1A02G070400.1	1631
TraesCS1A02G070400.2	1607
TraesCS1A02G070500.1	1679
TraesCS1A02G070600.1	3088
TraesCS1A02G070700.1	1505
TraesCS1A02G070800.1	1097
TraesCS1A02G070900.1	1639
TraesCS1A02G070900.2	2260
TraesCS1A02G070900.3	2338
TraesCS1A02G070900.4	2332
TraesCS1A02G070900.5	1887
TraesCS1A02G071000.1	1101
TraesCS1A02G071100.1	4820
TraesCS1A02G071200.1	1263
TraesCS1A02G071300.1	3655
TraesCS1A02G071400.2	3732
TraesCS1A02G071400.1	2075
TraesCS1A02G071500.1	561
TraesCS1A02G071600.1	204
TraesCS1A02G071657.1	1992
TraesCS1A02G071700.1	2513
TraesCS1A02G071800.1	2118
TraesCS1A02G072000.1	2032
TraesCS1A02G072000.2	1589
TraesCS1A02G072100.1	2348
TraesCS1A02G072200.1	1674
TraesCS1A02G072300.1	1770
TraesCS1A02G072400.1	1297
TraesCS1A02G072500.1	294
TraesCS1A02G072600.1	1396
